Title,PDF_Link,Track
Filling Conversation Ellipsis for Better Social Dialog Understanding,https://cdn.aaai.org/ojs/6505/6505-13-9730-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
CFGNN: Cross Flow Graph Neural Networks for Question Answering on Complex Tables,https://cdn.aaai.org/ojs/6506/6506-13-9731-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Task-Oriented Dialog Systems That Consider Multiple Appropriate Responses under the Same Context,https://cdn.aaai.org/ojs/6507/6507-13-9732-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
A Dataset for Low-Resource Stylized Sequence-to-Sequence Generation,https://cdn.aaai.org/ojs/6468/6468-13-9693-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Latent Opinions Transfer Network for Target-Oriented Opinion Words Extraction,https://cdn.aaai.org/ojs/6469/6469-13-9694-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Copy or Rewrite: Hybrid Summarization with Hierarchical Reinforcement Learning,https://cdn.aaai.org/ojs/6470/6470-13-9695-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Joint Entity and Relation Extraction with a Hybrid Transformer and Reinforcement Learning Based Model,https://cdn.aaai.org/ojs/6471/6471-13-9696-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Attentive User-Engaged Adversarial Neural Network for Community Question Answering,https://cdn.aaai.org/ojs/6472/6472-13-9697-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Hashing Based Answer Selection,https://cdn.aaai.org/ojs/6473/6473-13-9698-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Knowledge Graph Grounded Goal Planning for Open-Domain Conversation Generation,https://cdn.aaai.org/ojs/6474/6474-13-9699-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
The Value of Paraphrase for Knowledge Base Predicates,https://cdn.aaai.org/ojs/6475/6475-13-9700-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Coordinated Reasoning for Cross-Lingual Knowledge Graph Alignment,https://cdn.aaai.org/ojs/6476/6476-13-9701-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Improving Domain-Adapted Sentiment Classification by Deep Adversarial Mutual Learning,https://cdn.aaai.org/ojs/6477/6477-13-9702-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Knowledge and Cross-Pair Pattern Guided Semantic Matching for Question Answering,https://cdn.aaai.org/ojs/6478/6478-13-9703-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Towards Making the Most of BERT in Neural Machine Translation,https://cdn.aaai.org/ojs/6479/6479-13-9704-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Alternating Language Modeling for Cross-Lingual Pre-Training,https://cdn.aaai.org/ojs/6480/6480-13-9705-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Generalize Sentence Representation with Self-Inference,https://cdn.aaai.org/ojs/6481/6481-13-9706-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
End-to-End Bootstrapping Neural Network for Entity Set Expansion,https://cdn.aaai.org/ojs/6482/6482-13-9707-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
"Be Relevant, Non-Redundant, and Timely: Deep Reinforcement Learning for Real-Time Event Summarization",https://cdn.aaai.org/ojs/6483/6483-13-9708-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Visual Agreement Regularized Training for Multi-Modal Machine Translation,https://cdn.aaai.org/ojs/6484/6484-13-9709-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Causally Denoise Word Embeddings Using Half-Sibling Regression,https://cdn.aaai.org/ojs/6485/6485-13-9710-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
A Causal Inference Method for Reducing Gender Bias in Word Embedding Relations,https://cdn.aaai.org/ojs/6486/6486-13-9711-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Integrating Relation Constraints with Neural Relation Extractors,https://cdn.aaai.org/ojs/6487/6487-13-9712-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Unsupervised Neural Dialect Translation with Commonality and Diversity Modeling,https://cdn.aaai.org/ojs/6448/6448-13-9673-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Neural Question Generation with Answer Pivot,https://cdn.aaai.org/ojs/6449/6449-13-9674-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
ReCO: A Large Scale Chinese Reading Comprehension Dataset on Opinion,https://cdn.aaai.org/ojs/6450/6450-13-9675-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Neural Machine Translation with Byte-Level Subwords,https://cdn.aaai.org/ojs/6451/6451-13-9676-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Bridging the Gap between Pre-Training and Fine-Tuning for End-to-End Speech Translation,https://cdn.aaai.org/ojs/6452/6452-13-9677-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Improving Knowledge-Aware Dialogue Generation via Knowledge Base Question Answering,https://cdn.aaai.org/ojs/6453/6453-13-9678-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Sentiment Classification in Customer Service Dialogue with Topic-Aware Multi-Task Learning,https://cdn.aaai.org/ojs/6454/6454-13-9679-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Storytelling from an Image Stream Using Scene Graphs,https://cdn.aaai.org/ojs/6455/6455-13-9680-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Multi-Task Self-Supervised Learning for Disfluency Detection,https://cdn.aaai.org/ojs/6456/6456-13-9681-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Probing Brain Activation Patterns by Dissociating Semantics and Syntax in Sentences,https://cdn.aaai.org/ojs/6457/6457-13-9682-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Multi-Level Head-Wise Match and Aggregation in Transformer for Textual Sequence Matching,https://cdn.aaai.org/ojs/6458/6458-13-9683-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Masking Orchestration: Multi-Task Pretraining for Multi-Role Dialogue Representation Learning,https://cdn.aaai.org/ojs/6459/6459-13-9684-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Integrating Deep Learning with Logic Fusion for Information Extraction,https://cdn.aaai.org/ojs/6460/6460-13-9685-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Go From the General to the Particular: Multi-Domain Translation with Domain Transformation Networks,https://cdn.aaai.org/ojs/6461/6461-13-9686-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
TextNAS: A Neural Architecture Search Space Tailored for Text Representation,https://cdn.aaai.org/ojs/6462/6462-13-9687-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Learning Multi-Level Dependencies for Robust Word Recognition,https://cdn.aaai.org/ojs/6463/6463-13-9688-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
GRET: Global Representation Enhanced Transformer,https://cdn.aaai.org/ojs/6464/6464-13-9689-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Acquiring Knowledge from Pre-Trained Model to Neural Machine Translation,https://cdn.aaai.org/ojs/6465/6465-13-9690-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Enhanced Meta-Learning for Cross-Lingual Named Entity Recognition with Minimal Resources,https://cdn.aaai.org/ojs/6466/6466-13-9691-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Importance-Aware Learning for Neural Headline Editing,https://cdn.aaai.org/ojs/6467/6467-13-9692-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
ERNIE 2.0: A Continual Pre-Training Framework for Language Understanding,https://cdn.aaai.org/ojs/6428/6428-13-9653-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Generating Diverse Translation by Manipulating Multi-Head Attention,https://cdn.aaai.org/ojs/6429/6429-13-9654-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
TreeGen: A Tree-Based Transformer Architecture for Code Generation,https://cdn.aaai.org/ojs/6430/6430-13-9655-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
"Learning Relationships between Text, Audio, and Video via Deep Canonical Correlation for Multimodal Language Analysis",https://cdn.aaai.org/ojs/6431/6431-13-9656-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Distributed Representations for Arithmetic Word Problems,https://cdn.aaai.org/ojs/6432/6432-13-9657-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Adapting Language Models for Non-Parallel Author-Stylized Rewriting,https://cdn.aaai.org/ojs/6433/6433-13-9658-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Boundary Enhanced Neural Span Classification for Nested Named Entity Recognition,https://cdn.aaai.org/ojs/6434/6434-13-9659-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Multi-Label Patent Categorization with Non-Local Attention-Based Graph Convolutional Network,https://cdn.aaai.org/ojs/6435/6435-13-9660-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Capturing Sentence Relations for Answer Sentence Selection with Multi-Perspective Graph Encoding,https://cdn.aaai.org/ojs/6436/6436-13-9661-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Image Enhanced Event Detection in News Articles,https://cdn.aaai.org/ojs/6437/6437-13-9662-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Fine-Grained Argument Unit Recognition and Classification,https://cdn.aaai.org/ojs/6438/6438-13-9663-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Sentence Generation for Entity Description with Content-Plan Attention,https://cdn.aaai.org/ojs/6439/6439-13-9664-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Capturing Greater Context for Question Generation,https://cdn.aaai.org/ojs/6440/6440-13-9665-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
"Select, Answer and Explain: Interpretable Multi-Hop Reading Comprehension over Multiple Documents",https://cdn.aaai.org/ojs/6441/6441-13-9666-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
An Annotated Corpus of Reference Resolution for Interpreting Common Grounding,https://cdn.aaai.org/ojs/6442/6442-13-9667-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
A Comparison of Architectures and Pretraining Methods for Contextualized Multilingual Word Embeddings,https://cdn.aaai.org/ojs/6443/6443-13-9668-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
A Joint Model for Definition Extraction with Syntactic Connection and Semantic Consistency,https://cdn.aaai.org/ojs/6444/6444-13-9669-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Multi-View Consistency for Relation Extraction via Mutual Information and Structure Prediction,https://cdn.aaai.org/ojs/6445/6445-13-9670-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Parsing as Pretraining,https://cdn.aaai.org/ojs/6446/6446-13-9671-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Target-Aspect-Sentiment Joint Detection for Aspect-Based Sentiment Analysis,https://cdn.aaai.org/ojs/6447/6447-13-9672-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Graph-Based Transformer with Cross-Candidate Verification for Semantic Parsing,https://cdn.aaai.org/ojs/6408/6408-13-9633-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Q-BERT: Hessian Based Ultra Low Precision Quantization of BERT,https://cdn.aaai.org/ojs/6409/6409-13-9634-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
On the Generation of Medical Question-Answer Pairs,https://cdn.aaai.org/ojs/6410/6410-13-9635-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
IntroVNMT: An Introspective Model for Variational Neural Machine Translation,https://cdn.aaai.org/ojs/6411/6411-13-9636-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Understanding Medical Conversations with Scattered Keyword Attention and Weak Supervision from Responses,https://cdn.aaai.org/ojs/6412/6412-13-9637-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Latent-Variable Non-Autoregressive Neural Machine Translation with Deterministic Inference Using a Delta Posterior,https://cdn.aaai.org/ojs/6413/6413-13-9638-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Evaluating the Cross-Lingual Effectiveness of Massively Multilingual Neural Machine Translation,https://cdn.aaai.org/ojs/6414/6414-13-9639-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Low Resource Sequence Tagging with Weak Labels,https://cdn.aaai.org/ojs/6415/6415-13-9640-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Modelling Form-Meaning Systematicity with Linguistic and Visual Features,https://cdn.aaai.org/ojs/6416/6416-13-9641-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Generating Persona Consistent Dialogues by Exploiting Natural Language Inference,https://cdn.aaai.org/ojs/6417/6417-13-9642-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Alignment-Enhanced Transformer for Constraining NMT with Pre-Specified Translations,https://cdn.aaai.org/ojs/6418/6418-13-9643-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Joint Parsing and Generation for Abstractive Summarization,https://cdn.aaai.org/ojs/6419/6419-13-9644-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Controlling the Amount of Verbatim Copying in Abstractive Summarization,https://cdn.aaai.org/ojs/6420/6420-13-9645-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Attractive or Faithful? Popularity-Reinforced Learning for Inspired Headline Generation,https://cdn.aaai.org/ojs/6421/6421-13-9646-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Assessing the Benchmarking Capacity of Machine Reading Comprehension Datasets,https://cdn.aaai.org/ojs/6422/6422-13-9647-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Relation Extraction with Convolutional Network over Learnable Syntax-Transport Graph,https://cdn.aaai.org/ojs/6423/6423-13-9648-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Learning Sparse Sharing Architectures for Multiple Tasks,https://cdn.aaai.org/ojs/6424/6424-13-9649-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
History-Adaption Knowledge Incorporation Mechanism for Multi-Turn Dialogue System,https://cdn.aaai.org/ojs/6425/6425-13-9650-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
SPARQA: Skeleton-Based Semantic Parsing for Complex Questions over Knowledge Bases,https://cdn.aaai.org/ojs/6426/6426-13-9651-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Neural Semantic Parsing in Low-Resource Settings with Back-Translation and Meta-Learning,https://cdn.aaai.org/ojs/6427/6427-13-9652-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Solving Sequential Text Classification as Board-Game Playing,https://cdn.aaai.org/ojs/6388/6388-13-9613-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Lexical Simplification with Pretrained Encoders,https://cdn.aaai.org/ojs/6389/6389-13-9614-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Dynamic Knowledge Routing Network for Target-Guided Open-Domain Conversation,https://cdn.aaai.org/ojs/6390/6390-13-9615-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
DCR-Net: A Deep Co-Interactive Relation Network for Joint Dialog Act Recognition and Sentiment Classification,https://cdn.aaai.org/ojs/6391/6391-13-9616-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Generative Adversarial Zero-Shot Relational Learning for Knowledge Graphs,https://cdn.aaai.org/ojs/6392/6392-13-9617-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Entrainment2Vec: Embedding Entrainment for Multi-Party Dialogues,https://cdn.aaai.org/ojs/6393/6393-13-9618-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Towards Scalable Multi-Domain Conversational Agents: The Schema-Guided Dialogue Dataset,https://cdn.aaai.org/ojs/6394/6394-13-9619-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
"Thinking Globally, Acting Locally: Distantly Supervised Global-to-Local Knowledge Selection for Background Based Conversation",https://cdn.aaai.org/ojs/6395/6395-13-9620-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Multi-Task Learning with Generative Adversarial Training for Multi-Passage Machine Reading Comprehension,https://cdn.aaai.org/ojs/6396/6396-13-9621-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Probing Natural Language Inference Models through Semantic Fragments,https://cdn.aaai.org/ojs/6397/6397-13-9622-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Getting Closer to AI Complete Question Answering: A Set of Prerequisite Real Tasks,https://cdn.aaai.org/ojs/6398/6398-13-9623-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
WinoGrande: An Adversarial Winograd Schema Challenge at Scale,https://cdn.aaai.org/ojs/6399/6399-13-9624-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Hierarchical Reinforcement Learning for Open-Domain Dialog,https://cdn.aaai.org/ojs/6400/6400-13-9625-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
CASIE: Extracting Cybersecurity Event Information from Text,https://cdn.aaai.org/ojs/6401/6401-13-9626-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
SensEmBERT: Context-Enhanced Sense Embeddings for Multilingual Word Sense Disambiguation,https://cdn.aaai.org/ojs/6402/6402-13-9627-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Rare Words: A Major Problem for Contextualized Embeddings and How to Fix it by Attentive Mimicking,https://cdn.aaai.org/ojs/6403/6403-13-9628-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Can Embeddings Adequately Represent Medical Terminology? New Large-Scale Medical Term Similarity Datasets Have the Answer!,https://cdn.aaai.org/ojs/6404/6404-13-9629-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Interpretable Rumor Detection in Microblogs by Attending to User Interactions,https://cdn.aaai.org/ojs/6405/6405-13-9630-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Automatic Fact-Guided Sentence Modification,https://cdn.aaai.org/ojs/6406/6406-13-9631-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Are Noisy Sentences Useless for Distant Supervised Relation Extraction?,https://cdn.aaai.org/ojs/6407/6407-13-9632-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Robust Named Entity Recognition with Truecasing Pretraining,https://cdn.aaai.org/ojs/6368/6368-13-9593-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Simplify-Then-Translate: Automatic Preprocessing for Black-Box Translation,https://cdn.aaai.org/ojs/6369/6369-13-9594-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
RefNet: A Reference-Aware Network for Background Based Conversation,https://cdn.aaai.org/ojs/6370/6370-13-9595-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Enhancing Natural Language Inference Using New and Expanded Training Data Sets and New Learning Models,https://cdn.aaai.org/ojs/6371/6371-13-9596-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
TRENDNERT: A Benchmark for Trend and Downtrend Detection in a Scientific Domain,https://cdn.aaai.org/ojs/6372/6372-13-9597-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Conclusion-Supplement Answer Generation for Non-Factoid Questions,https://cdn.aaai.org/ojs/6373/6373-13-9598-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
Effective Modeling of Encoder-Decoder Architecture for Joint Entity and Relation Extraction,https://cdn.aaai.org/ojs/6374/6374-13-9599-1-10-20200517.pdf,Vol. 34 No. 05: AAAI-20 Technical Tracks 5
